syd,did,wei,symptom,diagnose,symptom_index,symptom_vec,diagnose_index,diagnose_vec,symptom_vec_scaled,diagnose_vec_scaled,features,prediction
306.0,315.0,0.0,High blood sugar,Gestational diabetesdiabetes during pregnancy,99.0,"(246,[99],[1.0])",255.0,"(1156,[255],[1.0])","(246,[99],[1.0])","(1156,[255],[1.0])","(1402,[99,501],[1.0,1.0])",0
282.0,315.0,0.0,Excessive appetite,Gestational diabetesdiabetes during pregnancy,132.0,"(246,[132],[1.0])",255.0,"(1156,[255],[1.0])","(246,[132],[1.0])","(1156,[255],[1.0])","(1402,[132,501],[1.0,1.0])",0
277.0,315.0,0.0,Unusual color or odor of urine,Gestational diabetesdiabetes during pregnancy,70.0,"(246,[70],[1.0])",255.0,"(1156,[255],[1.0])","(246,[70],[1.0])","(1156,[255],[1.0])","(1402,[70,501],[1.0,1.0])",0
78.0,316.0,1.0,Pregnancy problem,Gestational hypertensionhigh blood pressure in pregnancy,191.0,"(246,[191],[1.0])",745.0,"(1156,[745],[1.0])","(246,[191],[1.0])","(1156,[745],[1.0])","(1402,[191,991],[1.0,1.0])",0
304.0,316.0,0.0,High blood pressure,Gestational hypertensionhigh blood pressure in pregnancy,44.0,"(246,[44],[1.0])",745.0,"(1156,[745],[1.0])","(246,[44],[1.0])","(1156,[745],[1.0])","(1402,[44,991],[1.0,1.0])",0
78.0,473.0,0.0,Pregnancy problem,"Molar pregnancygestational trophoblastic disease, pregnancy-related tumor",191.0,"(246,[191],[1.0])",786.0,"(1156,[786],[1.0])","(246,[191],[1.0])","(1156,[786],[1.0])","(1402,[191,1032],[1.0,1.0])",0
107.0,473.0,0.0,Vaginal bleeding during pregnancy,"Molar pregnancygestational trophoblastic disease, pregnancy-related tumor",228.0,"(246,[228],[1.0])",786.0,"(1156,[786],[1.0])","(246,[228],[1.0])","(1156,[786],[1.0])","(1402,[228,1032],[1.0,1.0])",0
78.0,342.0,2.0,Pregnancy problem,Hemorrhage of pregnancyvaginal bleeding during pregnancy,191.0,"(246,[191],[1.0])",967.0,"(1156,[967],[1.0])","(246,[191],[1.0])","(1156,[967],[1.0])","(1402,[191,1213],[1.0,1.0])",0
78.0,396.0,0.0,Pregnancy problem,Intrahepatic cholestasis of pregnancyliver disorder in pregnancy,191.0,"(246,[191],[1.0])",764.0,"(1156,[764],[1.0])","(246,[191],[1.0])","(1156,[764],[1.0])","(1402,[191,1010],[1.0,1.0])",0
139.0,396.0,0.0,Itchy rash (Pruritic rash),Intrahepatic cholestasis of pregnancyliver disorder in pregnancy,51.0,"(246,[51],[1.0])",764.0,"(1156,[764],[1.0])","(246,[51],[1.0])","(1156,[764],[1.0])","(1402,[51,1010],[1.0,1.0])",0
78.0,772.0,1.0,Pregnancy problem,Preeclampsiatoxemia of pregnancy,191.0,"(246,[191],[1.0])",810.0,"(1156,[810],[1.0])","(246,[191],[1.0])","(1156,[810],[1.0])","(1402,[191,1056],[1.0,1.0])",0
304.0,772.0,1.0,High blood pressure,Preeclampsiatoxemia of pregnancy,44.0,"(246,[44],[1.0])",810.0,"(1156,[810],[1.0])","(246,[44],[1.0])","(1156,[810],[1.0])","(1402,[44,1056],[1.0,1.0])",0
79.0,117.0,2.0,Psychiatric problem,"Bulimia nervosabinge eating, vomiting",69.0,"(246,[69],[1.0])",241.0,"(1156,[241],[1.0])","(246,[69],[1.0])","(1156,[241],[1.0])","(1402,[69,487],[1.0,1.0])",0
123.0,117.0,2.0,"Weight loss, unexplained","Bulimia nervosabinge eating, vomiting",37.0,"(246,[37],[1.0])",241.0,"(1156,[241],[1.0])","(246,[37],[1.0])","(1156,[241],[1.0])","(1402,[37,487],[1.0,1.0])",0
136.0,117.0,2.0,Behavioral problem,"Bulimia nervosabinge eating, vomiting",97.0,"(246,[97],[1.0])",241.0,"(1156,[241],[1.0])","(246,[97],[1.0])","(1156,[241],[1.0])","(1402,[97,487],[1.0,1.0])",0
199.0,117.0,2.0,Amenorrhea (No menstruation),"Bulimia nervosabinge eating, vomiting",107.0,"(246,[107],[1.0])",241.0,"(1156,[241],[1.0])","(246,[107],[1.0])","(1156,[241],[1.0])","(1402,[107,487],[1.0,1.0])",0
211.0,117.0,2.0,Infertility (Female),"Bulimia nervosabinge eating, vomiting",170.0,"(246,[170],[1.0])",241.0,"(1156,[241],[1.0])","(246,[170],[1.0])","(1156,[241],[1.0])","(1402,[170,487],[1.0,1.0])",0
282.0,117.0,0.0,Excessive appetite,"Bulimia nervosabinge eating, vomiting",132.0,"(246,[132],[1.0])",241.0,"(1156,[241],[1.0])","(246,[132],[1.0])","(1156,[241],[1.0])","(1402,[132,487],[1.0,1.0])",0
79.0,303.0,0.0,Psychiatric problem,Functional disorderspsychogenic illness,69.0,"(246,[69],[1.0])",576.0,"(1156,[576],[1.0])","(246,[69],[1.0])","(1156,[576],[1.0])","(1402,[69,822],[1.0,1.0])",0
136.0,303.0,0.0,Behavioral problem,Functional disorderspsychogenic illness,97.0,"(246,[97],[1.0])",576.0,"(1156,[576],[1.0])","(246,[97],[1.0])","(1156,[576],[1.0])","(1402,[97,822],[1.0,1.0])",0
239.0,303.0,2.0,Chest burning,Functional disorderspsychogenic illness,46.0,"(246,[46],[1.0])",576.0,"(1156,[576],[1.0])","(246,[46],[1.0])","(1156,[576],[1.0])","(1402,[46,822],[1.0,1.0])",0
79.0,398.0,,Psychiatric problem,Intravenous drug abuseIVDA,69.0,"(246,[69],[1.0])",980.0,"(1156,[980],[1.0])","(246,[69],[1.0])","(1156,[980],[1.0])","(1402,[69,1226],[1.0,1.0])",0
79.0,485.0,0.0,Psychiatric problem,Munchausen syndromefabricated illness,69.0,"(246,[69],[1.0])",1018.0,"(1156,[1018],[1.0])","(246,[69],[1.0])","(1156,[1018],[1.0])","(1402,[69,1264],[1.0,1.0])",0
79.0,486.0,1.0,Psychiatric problem,Munchausen syndrome by proxyfabricated illness in a dependent,69.0,"(246,[69],[1.0])",1019.0,"(1156,[1019],[1.0])","(246,[69],[1.0])","(1156,[1019],[1.0])","(1402,[69,1265],[1.0,1.0])",0
79.0,605.0,1.0,Psychiatric problem,Insomniadifficulty sleeping,69.0,"(246,[69],[1.0])",978.0,"(1156,[978],[1.0])","(246,[69],[1.0])","(1156,[978],[1.0])","(1402,[69,1224],[1.0,1.0])",0
79.0,615.0,0.0,Psychiatric problem,Puerperal psychosisloss of contact with reality after birth,69.0,"(246,[69],[1.0])",1067.0,"(1156,[1067],[1.0])","(246,[69],[1.0])","(1156,[1067],[1.0])","(1402,[69,1313],[1.0,1.0])",0
79.0,683.0,0.0,Psychiatric problem,Seasonal affective disorderintermittent seasonal depression,69.0,"(246,[69],[1.0])",1092.0,"(1156,[1092],[1.0])","(246,[69],[1.0])","(1156,[1092],[1.0])","(1402,[69,1338],[1.0,1.0])",0
79.0,686.0,3.0,Psychiatric problem,Self-inflicted injury,69.0,"(246,[69],[1.0])",1094.0,"(1156,[1094],[1.0])","(246,[69],[1.0])","(1156,[1094],[1.0])","(1402,[69,1340],[1.0,1.0])",0
79.0,739.0,3.0,Psychiatric problem,Suicide,69.0,"(246,[69],[1.0])",1117.0,"(1156,[1117],[1.0])","(246,[69],[1.0])","(1156,[1117],[1.0])","(1402,[69,1363],[1.0,1.0])",0
79.0,604.0,2.0,Psychiatric problem,Primary affective disorderdepression,69.0,"(246,[69],[1.0])",1062.0,"(1156,[1062],[1.0])","(246,[69],[1.0])","(1156,[1062],[1.0])","(1402,[69,1308],[1.0,1.0])",0
79.0,614.0,0.0,Psychiatric problem,Puerperal depressiondepression after giving birth,69.0,"(246,[69],[1.0])",1066.0,"(1156,[1066],[1.0])","(246,[69],[1.0])","(1156,[1066],[1.0])","(1402,[69,1312],[1.0,1.0])",0
80.0,622.0,,Puncture wound,Puncture wound of ankle,152.0,"(246,[152],[1.0])",1070.0,"(1156,[1070],[1.0])","(246,[152],[1.0])","(1156,[1070],[1.0])","(1402,[152,1316],[1.0,1.0])",0
80.0,623.0,,Puncture wound,Puncture wound of arm,152.0,"(246,[152],[1.0])",816.0,"(1156,[816],[1.0])","(246,[152],[1.0])","(1156,[816],[1.0])","(1402,[152,1062],[1.0,1.0])",0
219.0,623.0,2.0,Arm cut (laceration),Puncture wound of arm,217.0,"(246,[217],[1.0])",816.0,"(1156,[816],[1.0])","(246,[217],[1.0])","(1156,[816],[1.0])","(1402,[217,1062],[1.0,1.0])",0
80.0,624.0,,Puncture wound,Puncture wound of ear,152.0,"(246,[152],[1.0])",1071.0,"(1156,[1071],[1.0])","(246,[152],[1.0])","(1156,[1071],[1.0])","(1402,[152,1317],[1.0,1.0])",0
80.0,625.0,,Puncture wound,Puncture wound of eyelid,152.0,"(246,[152],[1.0])",1072.0,"(1156,[1072],[1.0])","(246,[152],[1.0])","(1156,[1072],[1.0])","(1402,[152,1318],[1.0,1.0])",0
80.0,628.0,2.0,Puncture wound,Puncture wound of foot,152.0,"(246,[152],[1.0])",627.0,"(1156,[627],[1.0])","(246,[152],[1.0])","(1156,[627],[1.0])","(1402,[152,873],[1.0,1.0])",0
196.0,628.0,2.0,Foot swelling,Puncture wound of foot,82.0,"(246,[82],[1.0])",627.0,"(1156,[627],[1.0])","(246,[82],[1.0])","(1156,[627],[1.0])","(1402,[82,873],[1.0,1.0])",0
222.0,628.0,2.0,Foot cut (laceration),Puncture wound of foot,219.0,"(246,[219],[1.0])",627.0,"(1156,[627],[1.0])","(246,[219],[1.0])","(1156,[627],[1.0])","(1402,[219,873],[1.0,1.0])",0
80.0,629.0,2.0,Puncture wound,Puncture wound of hand,152.0,"(246,[152],[1.0])",818.0,"(1156,[818],[1.0])","(246,[152],[1.0])","(1156,[818],[1.0])","(1402,[152,1064],[1.0,1.0])",0
220.0,629.0,2.0,Hand cut (laceration),Puncture wound of hand,220.0,"(246,[220],[1.0])",818.0,"(1156,[818],[1.0])","(246,[220],[1.0])","(1156,[818],[1.0])","(1402,[220,1064],[1.0,1.0])",0
80.0,630.0,,Puncture wound,Puncture wound of knee,152.0,"(246,[152],[1.0])",1074.0,"(1156,[1074],[1.0])","(246,[152],[1.0])","(1156,[1074],[1.0])","(1402,[152,1320],[1.0,1.0])",0
80.0,631.0,,Puncture wound,"Puncture wound, legPuncture wound of leg",152.0,"(246,[152],[1.0])",820.0,"(1156,[820],[1.0])","(246,[152],[1.0])","(1156,[820],[1.0])","(1402,[152,1066],[1.0,1.0])",0
221.0,631.0,2.0,Leg cut (laceration),"Puncture wound, legPuncture wound of leg",223.0,"(246,[223],[1.0])",820.0,"(1156,[820],[1.0])","(246,[223],[1.0])","(1156,[820],[1.0])","(1402,[223,1066],[1.0,1.0])",0
80.0,632.0,,Puncture wound,Puncture wound of lip,152.0,"(246,[152],[1.0])",1075.0,"(1156,[1075],[1.0])","(246,[152],[1.0])","(1156,[1075],[1.0])","(1402,[152,1321],[1.0,1.0])",0
80.0,633.0,,Puncture wound,Puncture wound of mouth,152.0,"(246,[152],[1.0])",1076.0,"(1156,[1076],[1.0])","(246,[152],[1.0])","(1156,[1076],[1.0])","(1402,[152,1322],[1.0,1.0])",0
80.0,634.0,,Puncture wound,Puncture wound of scalp,152.0,"(246,[152],[1.0])",1077.0,"(1156,[1077],[1.0])","(246,[152],[1.0])","(1156,[1077],[1.0])","(1402,[152,1323],[1.0,1.0])",0
80.0,635.0,2.0,Puncture wound,Puncture wound of skin,152.0,"(246,[152],[1.0])",1078.0,"(1156,[1078],[1.0])","(246,[152],[1.0])","(1156,[1078],[1.0])","(1402,[152,1324],[1.0,1.0])",0
80.0,636.0,2.0,Puncture wound,Puncture wound of toe,152.0,"(246,[152],[1.0])",819.0,"(1156,[819],[1.0])","(246,[152],[1.0])","(1156,[819],[1.0])","(1402,[152,1065],[1.0,1.0])",0
100.0,636.0,2.0,Toe pain,Puncture wound of toe,104.0,"(246,[104],[1.0])",819.0,"(1156,[819],[1.0])","(246,[104],[1.0])","(1156,[819],[1.0])","(1402,[104,1065],[1.0,1.0])",0
81.0,823.0,0.0,Rash,Vitiligoloss of skin pigment,8.0,"(246,[8],[1.0])",1146.0,"(1156,[1146],[1.0])","(246,[8],[1.0])","(1156,[1146],[1.0])","(1402,[8,1392],[1.0,1.0])",0
81.0,860.0,1.0,Rash,"Fifth diseaseerythema infectiosum, viral illness",8.0,"(246,[8],[1.0])",949.0,"(1156,[949],[1.0])","(246,[8],[1.0])","(1156,[949],[1.0])","(1402,[8,1195],[1.0,1.0])",0
81.0,898.0,1.0,Rash,Jaundiceyellow skin color,8.0,"(246,[8],[1.0])",767.0,"(1156,[767],[1.0])","(246,[8],[1.0])","(1156,[767],[1.0])","(1402,[8,1013],[1.0,1.0])",0
149.0,898.0,3.0,Liver failure (Cirrhosis),Jaundiceyellow skin color,179.0,"(246,[179],[1.0])",767.0,"(1156,[767],[1.0])","(246,[179],[1.0])","(1156,[767],[1.0])","(1402,[179,1013],[1.0,1.0])",0
81.0,901.0,2.0,Rash,Body lice,8.0,"(246,[8],[1.0])",57.0,"(1156,[57],[1.0])","(246,[8],[1.0])","(1156,[57],[1.0])","(1402,[8,303],[1.0,1.0])",0
139.0,901.0,2.0,Itchy rash (Pruritic rash),Body lice,51.0,"(246,[51],[1.0])",57.0,"(1156,[57],[1.0])","(246,[51],[1.0])","(1156,[57],[1.0])","(1402,[51,303],[1.0,1.0])",0
208.0,901.0,2.0,Foot itching,Body lice,60.0,"(246,[60],[1.0])",57.0,"(1156,[57],[1.0])","(246,[60],[1.0])","(1156,[57],[1.0])","(1402,[60,303],[1.0,1.0])",0
225.0,901.0,2.0,Arm itching,Body lice,71.0,"(246,[71],[1.0])",57.0,"(1156,[57],[1.0])","(246,[71],[1.0])","(1156,[57],[1.0])","(1402,[71,303],[1.0,1.0])",0
226.0,901.0,2.0,Hand redness,Body lice,34.0,"(246,[34],[1.0])",57.0,"(1156,[57],[1.0])","(246,[34],[1.0])","(1156,[57],[1.0])","(1402,[34,303],[1.0,1.0])",0
227.0,901.0,2.0,Foot redness,Body lice,28.0,"(246,[28],[1.0])",57.0,"(1156,[57],[1.0])","(246,[28],[1.0])","(1156,[57],[1.0])","(1402,[28,303],[1.0,1.0])",0
227.0,901.0,2.0,Foot redness,Body lice,28.0,"(246,[28],[1.0])",57.0,"(1156,[57],[1.0])","(246,[28],[1.0])","(1156,[57],[1.0])","(1402,[28,303],[1.0,1.0])",0
228.0,901.0,2.0,Arm redness,Body lice,33.0,"(246,[33],[1.0])",57.0,"(1156,[57],[1.0])","(246,[33],[1.0])","(1156,[57],[1.0])","(1402,[33,303],[1.0,1.0])",0
229.0,901.0,2.0,Leg redness,Body lice,32.0,"(246,[32],[1.0])",57.0,"(1156,[57],[1.0])","(246,[32],[1.0])","(1156,[57],[1.0])","(1402,[32,303],[1.0,1.0])",0
230.0,901.0,2.0,Hand itching,Body lice,62.0,"(246,[62],[1.0])",57.0,"(1156,[57],[1.0])","(246,[62],[1.0])","(1156,[57],[1.0])","(1402,[62,303],[1.0,1.0])",0
231.0,901.0,2.0,Leg itching,Body lice,63.0,"(246,[63],[1.0])",57.0,"(1156,[57],[1.0])","(246,[63],[1.0])","(1156,[57],[1.0])","(1402,[63,303],[1.0,1.0])",0
234.0,901.0,0.0,Armpit pain,Body lice,141.0,"(246,[141],[1.0])",57.0,"(1156,[57],[1.0])","(246,[141],[1.0])","(1156,[57],[1.0])","(1402,[141,303],[1.0,1.0])",0
238.0,901.0,0.0,Skin sores,Body lice,6.0,"(246,[6],[1.0])",57.0,"(1156,[57],[1.0])","(246,[6],[1.0])","(1156,[57],[1.0])","(1402,[6,303],[1.0,1.0])",0
81.0,931.0,1.0,Rash,Melanomaskin cancer,8.0,"(246,[8],[1.0])",455.0,"(1156,[455],[1.0])","(246,[8],[1.0])","(1156,[455],[1.0])","(1402,[8,701],[1.0,1.0])",0
174.0,931.0,2.0,Skin growths,Melanomaskin cancer,174.0,"(246,[174],[1.0])",455.0,"(1156,[455],[1.0])","(246,[174],[1.0])","(1156,[455],[1.0])","(1402,[174,701],[1.0,1.0])",0
206.0,931.0,2.0,Darkening of the skin (Hyperpigmentation),Melanomaskin cancer,155.0,"(246,[155],[1.0])",455.0,"(1156,[455],[1.0])","(246,[155],[1.0])","(1156,[455],[1.0])","(1402,[155,701],[1.0,1.0])",0
238.0,931.0,0.0,Skin sores,Melanomaskin cancer,6.0,"(246,[6],[1.0])",455.0,"(1156,[455],[1.0])","(246,[6],[1.0])","(1156,[455],[1.0])","(1402,[6,701],[1.0,1.0])",0
81.0,883.0,0.0,Rash,Chicken poxvaricella virus,8.0,"(246,[8],[1.0])",74.0,"(1156,[74],[1.0])","(246,[8],[1.0])","(1156,[74],[1.0])","(1402,[8,320],[1.0,1.0])",0
164.0,883.0,1.0,Loss of balance,Chicken poxvaricella virus,76.0,"(246,[76],[1.0])",74.0,"(1156,[74],[1.0])","(246,[76],[1.0])","(1156,[74],[1.0])","(1402,[76,320],[1.0,1.0])",0
183.0,883.0,1.0,Blister (Pocket of fluid),Chicken poxvaricella virus,142.0,"(246,[142],[1.0])",74.0,"(1156,[74],[1.0])","(246,[142],[1.0])","(1156,[74],[1.0])","(1402,[142,320],[1.0,1.0])",0
190.0,883.0,2.0,Pustule (Collection of pus),Chicken poxvaricella virus,213.0,"(246,[213],[1.0])",74.0,"(1156,[74],[1.0])","(246,[213],[1.0])","(1156,[74],[1.0])","(1402,[213,320],[1.0,1.0])",0
208.0,883.0,1.0,Foot itching,Chicken poxvaricella virus,60.0,"(246,[60],[1.0])",74.0,"(1156,[74],[1.0])","(246,[60],[1.0])","(1156,[74],[1.0])","(1402,[60,320],[1.0,1.0])",0
225.0,883.0,1.0,Arm itching,Chicken poxvaricella virus,71.0,"(246,[71],[1.0])",74.0,"(1156,[74],[1.0])","(246,[71],[1.0])","(1156,[74],[1.0])","(1402,[71,320],[1.0,1.0])",0
226.0,883.0,1.0,Hand redness,Chicken poxvaricella virus,34.0,"(246,[34],[1.0])",74.0,"(1156,[74],[1.0])","(246,[34],[1.0])","(1156,[74],[1.0])","(1402,[34,320],[1.0,1.0])",0
227.0,883.0,1.0,Foot redness,Chicken poxvaricella virus,28.0,"(246,[28],[1.0])",74.0,"(1156,[74],[1.0])","(246,[28],[1.0])","(1156,[74],[1.0])","(1402,[28,320],[1.0,1.0])",0
228.0,883.0,1.0,Arm redness,Chicken poxvaricella virus,33.0,"(246,[33],[1.0])",74.0,"(1156,[74],[1.0])","(246,[33],[1.0])","(1156,[74],[1.0])","(1402,[33,320],[1.0,1.0])",0
229.0,883.0,1.0,Leg redness,Chicken poxvaricella virus,32.0,"(246,[32],[1.0])",74.0,"(1156,[74],[1.0])","(246,[32],[1.0])","(1156,[74],[1.0])","(1402,[32,320],[1.0,1.0])",0
230.0,883.0,1.0,Hand itching,Chicken poxvaricella virus,62.0,"(246,[62],[1.0])",74.0,"(1156,[74],[1.0])","(246,[62],[1.0])","(1156,[74],[1.0])","(1402,[62,320],[1.0,1.0])",0
231.0,883.0,1.0,Leg itching,Chicken poxvaricella virus,63.0,"(246,[63],[1.0])",74.0,"(1156,[74],[1.0])","(246,[63],[1.0])","(1156,[74],[1.0])","(1402,[63,320],[1.0,1.0])",0
81.0,916.0,0.0,Rash,Ringworm of the scalptinea capitis,8.0,"(246,[8],[1.0])",637.0,"(1156,[637],[1.0])","(246,[8],[1.0])","(1156,[637],[1.0])","(1402,[8,883],[1.0,1.0])",0
139.0,916.0,2.0,Itchy rash (Pruritic rash),Ringworm of the scalptinea capitis,51.0,"(246,[51],[1.0])",637.0,"(1156,[637],[1.0])","(246,[51],[1.0])","(1156,[637],[1.0])","(1402,[51,883],[1.0,1.0])",0
263.0,916.0,0.0,Skin infection,Ringworm of the scalptinea capitis,118.0,"(246,[118],[1.0])",637.0,"(1156,[637],[1.0])","(246,[118],[1.0])","(1156,[637],[1.0])","(1402,[118,883],[1.0,1.0])",0
81.0,917.0,0.0,Rash,Ringworm of the bodytinea corporis,8.0,"(246,[8],[1.0])",636.0,"(1156,[636],[1.0])","(246,[8],[1.0])","(1156,[636],[1.0])","(1402,[8,882],[1.0,1.0])",0
139.0,917.0,2.0,Itchy rash (Pruritic rash),Ringworm of the bodytinea corporis,51.0,"(246,[51],[1.0])",636.0,"(1156,[636],[1.0])","(246,[51],[1.0])","(1156,[636],[1.0])","(1402,[51,882],[1.0,1.0])",0
238.0,917.0,2.0,Skin sores,Ringworm of the bodytinea corporis,6.0,"(246,[6],[1.0])",636.0,"(1156,[636],[1.0])","(246,[6],[1.0])","(1156,[636],[1.0])","(1402,[6,882],[1.0,1.0])",0
81.0,940.0,,Rash,Common warts,8.0,"(246,[8],[1.0])",553.0,"(1156,[553],[1.0])","(246,[8],[1.0])","(1156,[553],[1.0])","(1402,[8,799],[1.0,1.0])",0
174.0,940.0,2.0,Skin growths,Common warts,174.0,"(246,[174],[1.0])",553.0,"(1156,[553],[1.0])","(246,[174],[1.0])","(1156,[553],[1.0])","(1402,[174,799],[1.0,1.0])",0
238.0,940.0,2.0,Skin sores,Common warts,6.0,"(246,[6],[1.0])",553.0,"(1156,[553],[1.0])","(246,[6],[1.0])","(1156,[553],[1.0])","(1402,[6,799],[1.0,1.0])",0
81.0,960.0,0.0,Rash,Sunburn,8.0,"(246,[8],[1.0])",141.0,"(1156,[141],[1.0])","(246,[8],[1.0])","(1156,[141],[1.0])","(1402,[8,387],[1.0,1.0])",0
183.0,960.0,2.0,Blister (Pocket of fluid),Sunburn,142.0,"(246,[142],[1.0])",141.0,"(1156,[141],[1.0])","(246,[142],[1.0])","(1156,[141],[1.0])","(1402,[142,387],[1.0,1.0])",0
191.0,960.0,2.0,Skin pain,Sunburn,103.0,"(246,[103],[1.0])",141.0,"(1156,[141],[1.0])","(246,[103],[1.0])","(1156,[141],[1.0])","(1402,[103,387],[1.0,1.0])",0
192.0,960.0,2.0,Hot skin,Sunburn,178.0,"(246,[178],[1.0])",141.0,"(1156,[141],[1.0])","(246,[178],[1.0])","(1156,[141],[1.0])","(1402,[178,387],[1.0,1.0])",0
193.0,960.0,2.0,Skin swelling,Sunburn,175.0,"(246,[175],[1.0])",141.0,"(1156,[141],[1.0])","(246,[175],[1.0])","(1156,[141],[1.0])","(1402,[175,387],[1.0,1.0])",0
226.0,960.0,2.0,Hand redness,Sunburn,34.0,"(246,[34],[1.0])",141.0,"(1156,[141],[1.0])","(246,[34],[1.0])","(1156,[141],[1.0])","(1402,[34,387],[1.0,1.0])",0
227.0,960.0,2.0,Foot redness,Sunburn,28.0,"(246,[28],[1.0])",141.0,"(1156,[141],[1.0])","(246,[28],[1.0])","(1156,[141],[1.0])","(1402,[28,387],[1.0,1.0])",0
228.0,960.0,2.0,Arm redness,Sunburn,33.0,"(246,[33],[1.0])",141.0,"(1156,[141],[1.0])","(246,[33],[1.0])","(1156,[141],[1.0])","(1402,[33,387],[1.0,1.0])",0
229.0,960.0,2.0,Leg redness,Sunburn,32.0,"(246,[32],[1.0])",141.0,"(1156,[141],[1.0])","(246,[32],[1.0])","(1156,[141],[1.0])","(1402,[32,387],[1.0,1.0])",0
81.0,1001.0,1.0,Rash,"Angioedemaswelling of skin, lips, eyes",8.0,"(246,[8],[1.0])",311.0,"(1156,[311],[1.0])","(246,[8],[1.0])","(1156,[311],[1.0])","(1402,[8,557],[1.0,1.0])",0
126.0,1001.0,3.0,Tongue swelling,"Angioedemaswelling of skin, lips, eyes",226.0,"(246,[226],[1.0])",311.0,"(1156,[311],[1.0])","(246,[226],[1.0])","(1156,[311],[1.0])","(1402,[226,557],[1.0,1.0])",0
193.0,1001.0,3.0,Skin swelling,"Angioedemaswelling of skin, lips, eyes",175.0,"(246,[175],[1.0])",311.0,"(1156,[311],[1.0])","(246,[175],[1.0])","(1156,[311],[1.0])","(1402,[175,557],[1.0,1.0])",0
194.0,1001.0,3.0,Lip swelling,"Angioedemaswelling of skin, lips, eyes",161.0,"(246,[161],[1.0])",311.0,"(1156,[311],[1.0])","(246,[161],[1.0])","(1156,[311],[1.0])","(1402,[161,557],[1.0,1.0])",0
195.0,1001.0,3.0,Eye swelling,"Angioedemaswelling of skin, lips, eyes",177.0,"(246,[177],[1.0])",311.0,"(1156,[311],[1.0])","(246,[177],[1.0])","(1156,[311],[1.0])","(1402,[177,557],[1.0,1.0])",0
81.0,1033.0,0.0,Rash,Sclerodermaprogressive hardening of soft tissue,8.0,"(246,[8],[1.0])",833.0,"(1156,[833],[1.0])","(246,[8],[1.0])","(1156,[833],[1.0])","(1402,[8,1079],[1.0,1.0])",0
258.0,1033.0,0.0,Dry skin,Sclerodermaprogressive hardening of soft tissue,156.0,"(246,[156],[1.0])",833.0,"(1156,[833],[1.0])","(246,[156],[1.0])","(1156,[833],[1.0])","(1402,[156,1079],[1.0,1.0])",0
81.0,1037.0,,Rash,Athlete's foottinea pedis,8.0,"(246,[8],[1.0])",390.0,"(1156,[390],[1.0])","(246,[8],[1.0])","(1156,[390],[1.0])","(1402,[8,636],[1.0,1.0])",0
196.0,1037.0,2.0,Foot swelling,Athlete's foottinea pedis,82.0,"(246,[82],[1.0])",390.0,"(1156,[390],[1.0])","(246,[82],[1.0])","(1156,[390],[1.0])","(1402,[82,636],[1.0,1.0])",0
208.0,1037.0,2.0,Foot itching,Athlete's foottinea pedis,60.0,"(246,[60],[1.0])",390.0,"(1156,[390],[1.0])","(246,[60],[1.0])","(1156,[390],[1.0])","(1402,[60,636],[1.0,1.0])",0
238.0,1037.0,,Skin sores,Athlete's foottinea pedis,6.0,"(246,[6],[1.0])",390.0,"(1156,[390],[1.0])","(246,[6],[1.0])","(1156,[390],[1.0])","(1402,[6,636],[1.0,1.0])",0
81.0,1385.0,0.0,Rash,Yaws,8.0,"(246,[8],[1.0])",671.0,"(1156,[671],[1.0])","(246,[8],[1.0])","(1156,[671],[1.0])","(1402,[8,917],[1.0,1.0])",0
131.0,1385.0,0.0,Swollen lymph nodes (Large lymph nodes),Yaws,153.0,"(246,[153],[1.0])",671.0,"(1156,[671],[1.0])","(246,[153],[1.0])","(1156,[671],[1.0])","(1402,[153,917],[1.0,1.0])",0
238.0,1385.0,0.0,Skin sores,Yaws,6.0,"(246,[6],[1.0])",671.0,"(1156,[671],[1.0])","(246,[6],[1.0])","(1156,[671],[1.0])","(1402,[6,917],[1.0,1.0])",0
81.0,1501.0,0.0,Rash,Pemphigoid,8.0,"(246,[8],[1.0])",801.0,"(1156,[801],[1.0])","(246,[8],[1.0])","(1156,[801],[1.0])","(1402,[8,1047],[1.0,1.0])",0
183.0,1501.0,0.0,Blister (Pocket of fluid),Pemphigoid,142.0,"(246,[142],[1.0])",801.0,"(1156,[801],[1.0])","(246,[142],[1.0])","(1156,[801],[1.0])","(1402,[142,1047],[1.0,1.0])",0
81.0,884.0,1.0,Rash,Cradle capinfant scalp rash,8.0,"(246,[8],[1.0])",717.0,"(1156,[717],[1.0])","(246,[8],[1.0])","(1156,[717],[1.0])","(1402,[8,963],[1.0,1.0])",0
263.0,884.0,1.0,Skin infection,Cradle capinfant scalp rash,118.0,"(246,[118],[1.0])",717.0,"(1156,[717],[1.0])","(246,[118],[1.0])","(1156,[717],[1.0])","(1402,[118,963],[1.0,1.0])",0
82.0,245.0,1.0,Rectal pain,Entamoeba histolytica infectionameba infectionInfection due to Entamoeba histolytica,117.0,"(246,[117],[1.0])",931.0,"(1156,[931],[1.0])","(246,[117],[1.0])","(1156,[931],[1.0])","(1402,[117,1177],[1.0,1.0])",0
82.0,643.0,1.0,Rectal pain,Rectal abscesscollection of pus in the rectum,117.0,"(246,[117],[1.0])",475.0,"(1156,[475],[1.0])","(246,[117],[1.0])","(1156,[475],[1.0])","(1402,[117,721],[1.0,1.0])",0
